ID,Type,Number,Datetime [UTC],GyroX [rad/s],GyroY [rad/s],GyroZ [rad/s],AccX [m/s^2],AccY [m/s^2],AccZ [m/s^2],MagX,MagY,MagZ,q0,q1,q2,q3
RET,ATT,128,1721055374739,-0.004489347338676453,0.009480305947363378,0.0033782795071601868,-0.18468026816844943,-0.14099806547164917,9.770858764648438,-0.17287373542785645,0.0327761173248291,-1.2943437099456787,1,0,0,0
RET,ATT,129,1721055375741,-0.005261599086225033,0.00976603478193283,0.003168173367157579,-0.18101225793361667,-0.13618049025535583,9.771011352539062,-0.17398715019226074,0.032799720764160156,-1.290909767150879,1,0,0,0
RET,ATT,130,1721055376739,-0.004581735003739596,0.009079091250896454,0.0035880135837942366,-0.18485669791698459,-0.13741299510002136,9.78078365325928,-0.17349886894226074,0.03571915626525879,-1.291903018951416,1,0,0,0
RET,ATT,131,1721055377740,-0.0048313294537365445,0.009011290967464447,0.0033916905522346497,-0.18214303255081177,-0.1377295404672623,9.77287483215332,-0.17132997512817383,0.03275752067565918,-1.2962853908538818,1,0,0,0
RET,ATT,132,1721055378739,-0.005643070209771396,0.009535811841487885,0.0027468430344015364,-0.1838807761669159,-0.14532633125782016,9.776435852050781,-0.17510199546813965,0.03513073921203613,-1.3131887912750244,1,0,0,0
RET,ATT,133,1721055379740,-0.0049307942390441895,0.009227730333805084,0.003283656900748611,-0.1807812750339508,-0.13688121736049655,9.773725509643555,-0.1751084327697754,0.034157514572143555,-1.3126893043518066,1,0,0,0
RET,ATT,134,1721055380739,-0.004515423439443111,0.009303725324571134,0.003261677920818329,-0.18353033065795898,-0.12310782074928284,9.776825904846193,-0.17363595962524414,0.03804492950439453,-1.314159631729126,1,0,0,0
RET,ATT,135,1721055381744,-0.0053718676790595055,0.009823775850236418,0.003629364306107164,-0.18972212076187134,-0.13833059370517733,9.783641815185547,-0.1748819351196289,0.034613609313964844,-1.318617343902588,1,0,0,0
RET,ATT,136,1721055382739,-0.004231557715684176,0.009896047413349152,0.003544055158272386,-0.18621203303337097,-0.13436280190944674,9.781426429748537,-0.17258048057556152,0.03510713577270508,-1.3151075839996338,1,0,0,0
RET,ATT,137,1721055383740,-0.00504404352977872,0.00944975856691599,0.0031510372646152973,-0.18485601246356967,-0.13360831141471863,9.775971412658693,-0.1745290756225586,0.03462958335876465,-1.3151497840881348,1,0,0,0
RET,ATT,138,1721055384740,-0.00530630350112915,0.00975597742944956,0.003113038372248411,-0.17986105382442477,-0.13077311217784884,9.775035858154297,-0.17496013641357422,0.03754615783691406,-1.3176467418670654,1,0,0,0
RET,ATT,139,1721055385739,-0.0049699097871780396,0.009534322656691076,0.003988855052739383,-0.19481359422206881,-0.1338555067777634,9.777616500854492,-0.17637419700622559,0.03511190414428711,-1.318160057067871,1,0,0,0
RET,ATT,140,1721055386740,-0.005264953244477511,0.00965464860200882,0.003481470281258226,-0.18389824032783508,-0.1403760313987732,9.76583766937256,-0.1729722023010254,0.03655743598937988,-1.3180897235870361,1,0,0,0
RET,ATT,141,1721055387739,-0.005546212662011386,0.009906106628477575,0.0034706667065620422,-0.1836439818143845,-0.13810358941555026,9.780280113220217,-0.17593765258789062,0.037551164627075195,-1.317669153213501,1,0,0,0
RET,ATT,142,1721055388740,-0.005914643872529269,0.00956747867166996,0.0031923882197588687,-0.18396198749542236,-0.13230483233928683,9.780381202697756,-0.17499208450317383,0.03560280799865723,-1.3161542415618896,1,0,0,0
RET,ATT,143,1721055389739,-0.00551268458366394,0.009480678476393225,0.0032590699847787623,-0.18592511117458346,-0.13136452436447144,9.766165733337404,-0.17681097984313965,0.0341334342956543,-1.3191533088684082,1,0,0,0
RET,ATT,144,1721055390740,-0.004622340202331543,0.009659864939749243,0.003940053284168243,-0.17965629696846008,-0.12900023162364962,9.778261184692383,-0.1758594512939453,0.03461861610412598,-1.3186397552490234,1,0,0,0
RET,ATT,145,1721055391740,-0.005312636494636536,0.009698979556560516,0.0036908315960317854,-0.19020904600620273,-0.13558201491832736,9.767805099487305,-0.1768629550933838,0.03511452674865723,-1.318171501159668,1,0,0,0
RET,ATT,146,1721055392739,-0.004770234692841769,0.010359100997447968,0.0037530439440160994,-0.18332417309284213,-0.13186971843242648,9.77363395690918,-0.17334365844726562,0.03216123580932617,-1.3195571899414062,1,0,0,0
RET,ATT,147,1721055393740,-0.0046312808990478516,0.00987816695123911,0.003297068411484361,-0.18478482961654663,-0.13316239416599276,9.776073455810547,-0.17637395858764648,0.033650875091552734,-1.317657709121704,1,0,0,0
RET,ATT,148,1721055394740,-0.004947184585034847,0.009468757547438146,0.003883800935000181,-0.1809724420309067,-0.13967111706733704,9.771471977233888,-0.17583346366882324,0.03412818908691406,-1.3191306591033936,1,0,0,0
RET,ATT,149,1721055395740,-0.005364789627492428,0.009349919855594635,0.0032180922571569686,-0.1858593672513962,-0.13835994899272921,9.771524429321289,-0.17688202857971191,0.03365612030029297,-1.3171753883361816,1,0,0,0
RET,ATT,150,1721055396739,-0.00502318050712347,0.009697490371763708,0.0034620980732142925,-0.18032057583332065,-0.1351732611656189,9.772132873535156,-0.17486906051635742,0.035099029541015625,-1.3191139698028564,1,0,0,0
RET,ATT,151,1721055397740,-0.004725158214569092,0.009334274567663671,0.0034200029913336043,-0.1848277449607849,-0.13850614428520203,9.77984619140625,-0.17296504974365234,0.033147335052490234,-1.3170826435089111,1,0,0,0
RET,ATT,152,1721055398740,-0.004834681283682586,0.00954810343682766,0.0033328311983495955,-0.19185210764408114,-0.14205724000930786,9.77889156341553,-0.1740272045135498,0.03511238098144531,-1.3156352043151855,1,0,0,0
RET,ATT,153,1721055399739,-0.0054731955751776695,0.009769385680556297,0.003219954436644912,-0.19059075415134433,-0.14182713627815247,9.765348434448242,-0.17450928688049316,0.033165931701660156,-1.3151414394378662,1,0,0,0
RET,ATT,154,1721055400741,-0.004724040627479553,0.009556301869452001,0.0032925978302955627,-0.18310844898223877,-0.14518770575523376,9.77374267578125,-0.17400789260864258,0.035109758377075195,-1.3161289691925049,1,0,0,0
RET,ATT,155,1721055401740,-0.004644692409783603,0.009393878281116486,0.003084726631641388,-0.1874728500843048,-0.13809312880039218,9.77202033996582,-0.17449021339416504,0.034624338150024414,-1.3161373138427734,1,0,0,0
RET,ATT,156,1721055402739,-0.0051528215408325195,0.009815954603254797,0.003170780837535858,-0.18305596709251404,-0.12970298528671265,9.776710510253906,-0.17364144325256348,0.03268861770629883,-1.3121535778045654,1,0,0,0
RET,ATT,157,1721055403740,-0.0051211570389568814,0.010127016343176367,0.003382377326488495,-0.19008424878120422,-0.13942657411098483,9.773501396179201,-0.1770927906036377,0.03459477424621582,-1.324599027633667,1,0,0,0
RET,ATT,158,1721055404740,-0.004957616329193115,0.00976082030683756,0.0037087127566337585,-0.18989972770214084,-0.1373655050992966,9.772549629211428,-0.1766366958618164,0.035570621490478516,-1.3240997791290283,1,0,0,0
RET,ATT,159,1721055405740,-0.0045273443683981895,0.009691529907286169,0.0035868955310434107,-0.18225765228271484,-0.13184051215648654,9.776812553405763,-0.1767566204071045,0.035523176193237305,-1.3334925174713135,1,0,0,0
RET,ATT,160,1721055406740,-0.0057183196768164635,0.009733251295983793,0.003427825402468443,-0.18397265672683716,-0.13381709158420566,9.781132698059084,-0.17856931686401367,0.03356623649597168,-1.3364884853363037,1,0,0,0
RET,ATT,161,1721055407741,-0.005147234071046115,0.009664707817137243,0.0030664727091789246,-0.17929276823997498,-0.1384589672088623,9.78287982940674,-0.1780383586883545,0.03508281707763672,-1.3256118297576904,1,0,0,0
RET,ATT,162,1721055408739,-0.005197152495384216,0.00991243962198496,0.003469922114163637,-0.18158216774463656,-0.13618004322052002,9.779803276062013,-0.1763286590576172,0.03461861610412598,-1.3191447257995605,1,0,0,0
RET,ATT,163,1721055409740,-0.005374847911298275,0.009667688049376013,0.003370456630364061,-0.1898198127746582,-0.13178694248199463,9.786687850952148,-0.1760859489440918,0.03416252136230469,-1.3127117156982422,1,0,0,0
RET,ATT,164,1721055410739,-0.005183741915971042,0.009516812860965729,0.003702752990648151,-0.17789027094841003,-0.13483750820159912,9.78285026550293,-0.17464542388916016,0.03464531898498535,-1.3121871948242188,1,0,0,0
RET,ATT,165,1721055411740,-0.004618614912033081,0.009881146252155304,0.003194249933585525,-0.1886659860610962,-0.1333940029144287,9.783428192138672,-0.17554521560668945,0.03464007377624512,-1.3141846656799316,1,0,0,0
RET,ATT,166,1721055412739,-0.004618242848664523,0.009018369019031525,0.0033246360253542666,-0.1802125871181488,-0.13781030476093295,9.77450180053711,-0.1763603687286377,0.031213998794555664,-1.3171498775482178,1,0,0,0
RET,ATT,167,1721055413740,-0.005313382018357516,0.009693393483757973,0.003656559158116579,-0.18280069530010226,-0.12952730059623718,9.781544685363771,-0.17566204071044922,0.036116838455200195,-1.3117244243621826,1,0,0,0
RET,ATT,168,1721055414739,-0.004730746615678073,0.009748898446559906,0.003318302566185594,-0.18114300072193149,-0.13481758534908297,9.782677650451662,-0.17255663871765137,0.03224587440490723,-1.302241325378418,1,0,0,0
RET,ATT,169,1721055415740,-0.005275384988635779,0.009764174930751325,0.0033633788116276264,-0.18898220360279086,-0.13671801984310153,9.778313636779787,-0.17449951171875,0.035663604736328125,-1.3037874698638916,1,0,0,0
RET,ATT,170,1721055416739,-0.005396083462983371,0.01010168343782425,0.003915094304829837,-0.18844866752624512,-0.13918392360210421,9.76686191558838,-0.17463469505310059,0.0327601432800293,-1.2993266582489014,1,0,0,0
RET,ATT,171,1721055417739,-0.004793331492692233,0.009427405893802643,0.00333394855260849,-0.18826310336589816,-0.1366885155439377,9.771072387695312,-0.17295145988464355,0.03278660774230957,-1.2923686504364014,1,0,0,0
RET,ATT,172,1721055418740,-0.005039945710450412,0.009760819375514984,0.0030646102968603377,-0.18774171173572543,-0.13471677899360657,9.779028892517092,-0.17188739776611328,0.034653425216674805,-1.3076756000518799,1,0,0,0
RET,ATT,173,1721055419740,-0.005364045966416598,0.009872579015791418,0.0033015385270118713,-0.1861552894115448,-0.12885910272598267,9.778539657592773,-0.1740729808807373,0.03706645965576172,-1.315152645111084,1,0,0,0
RET,ATT,174,1721055420740,-0.005377829540520907,0.009905360639095306,0.0037429861258715395,-0.18030571937561035,-0.135654553771019,9.773967742919922,-0.17529988288879395,0.036554813385009766,-1.3211085796356201,1,0,0,0
RET,ATT,175,1721055421739,-0.00451095448806882,0.009535811841487885,0.0036193057894706726,-0.1835771352052689,-0.1352061927318573,9.770518302917482,-0.1721043586730957,0.03461909294128418,-1.3145997524261475,1,0,0,0
RET,ATT,176,1721055422741,-0.005180015694350005,0.009881516918540001,0.0032758342567831282,-0.17427676916122437,-0.1305103600025177,9.776234626770021,-0.17461919784545898,0.03269386291503906,-1.312175989151001,1,0,0,0
RET,ATT,177,1721055423739,-0.004428998101502658,0.00908393505960703,0.0037340447306632996,-0.18353976309299472,-0.14022287726402283,9.775789260864258,-0.17560362815856934,0.03464794158935547,-1.3127033710479736,1,0,0,0
RET,ATT,178,1721055424739,-0.005007908213883639,0.009554808959364891,0.003386475378647447,-0.1840612441301346,-0.13320466876029968,9.768903732299805,-0.17365455627441406,0.03366446495056152,-1.3121590614318848,1,0,0,0
RET,ATT,179,1721055425740,-0.004402920603752136,0.009541028179228308,0.003519095713272691,-0.188608318567276,-0.13551756739616394,9.772282600402834,-0.17179656028747559,0.03366732597351074,-1.309645175933838,1,0,0,0
RET,ATT,180,1721055426740,-0.005155801773071289,0.010619872249662878,0.003703497350215912,-0.18313561379909518,-0.13828536868095398,9.777084350585938,-0.17470359802246094,0.034653425216674805,-1.3107059001922607,1,0,0,0
RET,ATT,181,1721055427739,-0.005399808753281833,0.009327941574156286,0.0029472634196281433,-0.18274548649787903,-0.135830819606781,9.772419929504396,-0.17423439025878906,0.03611445426940918,-1.3107032775878906,1,0,0,0
RET,ATT,182,1721055428739,-0.005337596405297519,0.009621493518352509,0.0032821672502905135,-0.18905167281627658,-0.13266530632972717,9.780428886413576,-0.1742534637451172,0.03465604782104492,-1.3097071647644043,1,0,0,0
RET,ATT,183,1721055429740,-0.005151704419404269,0.009378977119922638,0.003273971378803253,-0.18067128956317904,-0.13650372624397278,9.778165817260742,-0.17383646965026855,0.03709816932678223,-1.3087222576141357,1,0,0,0
RET,ATT,184,1721055430740,-0.004984811414033175,0.009835325181484222,0.0037318097893148665,-0.19032458961009982,-0.14058683812618258,9.77455806732178,-0.1751539707183838,0.03611159324645996,-1.3122069835662842,1,0,0,0
RET,ATT,185,1721055431739,-0.005319342017173767,0.009564869105815887,0.002877973252907396,-0.18283453583717346,-0.13338552415370944,9.777581214904787,-0.17563605308532715,0.03562641143798828,-1.3122153282165527,1,0,0,0
RET,ATT,186,1721055432740,-0.005332381930202247,0.00985693372786045,0.0031629584264010195,-0.18188564479351046,-0.1407710313796997,9.772048950195312,-0.17163467407226562,0.033158063888549805,-1.3135926723480225,1,0,0,0
RET,ATT,187,1721055433739,-0.005485862493515015,0.010163524188101293,0.002965890103951097,-0.18266601860523227,-0.13218538463115695,9.77132797241211,-0.17557144165039062,0.03513073921203613,-1.3136937618255615,1,0,0,0
RET,ATT,188,1721055434740,-0.0053051863797009,0.009441561996936798,0.003151037031784654,-0.17968741059303284,-0.13309156894683838,9.775257110595703,-0.17371320724487305,0.03513360023498535,-1.3111801147460938,1,0,0,0
RET,ATT,189,1721055435740,-0.004702061414718628,0.00959392637014389,0.00399593310430646,-0.187237486243248,-0.134371891617775,9.775191307067873,-0.17226624488830566,0.03512835502624512,-1.310652494430542,1,0,0,0
RET,ATT,190,1721055436740,-0.005669892765581608,0.010516311042010786,0.003152154851704836,-0.18052589893341064,-0.14051222801208496,9.775868415832521,-0.1741180419921875,0.036098480224609375,-1.3136658668518066,1,0,0,0
RET,ATT,191,1721055437740,-0.005424768198281527,0.010157190263271332,0.002982653211802244,-0.18231460452079773,-0.13904021680355075,9.77770519256592,-0.17407870292663574,0.034632205963134766,-1.3141510486602783,1,0,0,0
RET,ATT,192,1721055438739,-0.00535212503746152,0.009615158662199974,0.0032337384764105086,-0.17847780883312228,-0.1354450732469559,9.786719322204592,-0.1753835678100586,0.03413105010986328,-1.318131923675537,1,0,0,0
RET,ATT,193,1721055439740,-0.00514090107753873,0.010266342200338842,0.0038219615817070007,-0.1908436864614487,-0.13803896307945251,9.775623321533203,-0.1771378517150879,0.03362703323364258,-1.3231120109558105,1,0,0,0
RET,ATT,194,1721055440739,-0.004734472371637821,0.009314159862697126,0.0044560059905052185,-0.17886629700660706,-0.12930837273597717,9.779490470886232,-0.1745908260345459,0.034574031829833984,-1.326024055480957,1,0,0,0
RET,ATT,195,1721055441740,-0.005158036947250366,0.01009050849825144,0.003648735815659166,-0.18566434085369113,-0.13918545842170715,9.773597717285156,-0.17564630508422852,0.03605055809020996,-1.3245737552642822,1,0,0,0
RET,ATT,196,1721055442739,-0.004848093260079623,0.010084172710776329,0.0030061227735131983,-0.18390496075153354,-0.13805396854877475,9.778558731079102,-0.17576932907104492,0.036554574966430664,-1.3216135501861572,1,0,0,0
RET,ATT,197,1721055443740,-0.005262345541268588,0.009977259673178198,0.0034851953387260437,-0.18102203309535983,-0.14248040318489075,9.775124549865724,-0.17400789260864258,0.03657078742980957,-1.3166310787200928,1,0,0,0
RET,ATT,198,1721055444739,-0.005444139707833529,0.01001451164484024,0.0036602842155843977,-0.1808590292930603,-0.13712759315967563,9.777114868164062,-0.17397522926330566,0.03413128852844238,-1.3166170120239258,1,0,0,0
RET,ATT,199,1721055445739,-0.005455315113067627,0.009360724128782751,0.0035775827709585433,-0.17684368789196017,-0.13797563314437866,9.781879425048828,-0.17513465881347656,0.036108970642089844,-1.3127007484436035,1,0,0,0
RET,ATT,200,1721055446739,-0.0050257896073162564,0.010200031101703644,0.0033816325012594466,-0.18640851974487305,-0.14233234524726868,9.779420852661133,-0.1747424602508545,0.03465867042541504,-1.309718370437622,1,0,0,0
RET,ATT,201,1721055447740,-0.004500523209571838,0.009979121387004852,0.003532134694978595,-0.1875077784061432,-0.1465900391340256,9.77869510650635,-0.17456746101379395,0.03317379951477051,-1.3136601448059082,1,0,0,0
RET,ATT,202,1721055448739,-0.004505366552621127,0.009517930448055267,0.0030925504397600894,-0.18288928270339966,-0.13289996981620789,9.771865844726562,-0.17534446716308594,0.03266477584838867,-1.318617343902588,1,0,0,0
RET,ATT,203,1721055449740,-0.005901976488530636,0.009728408418595793,0.0037027520593255763,-0.1818620711565018,-0.13772048056125644,9.774785041809084,-0.17291975021362305,0.0326542854309082,-1.3180673122406006,1,0,0,0
RET,ATT,204,1721055450739,-0.0039905314333736905,0.01009088009595871,0.003433041507378221,-0.18790090084075928,-0.1376120299100876,9.790551185607912,-0.17449045181274414,0.03608536720275879,-1.3166396617889404,1,0,0,0
RET,ATT,205,1721055451739,-0.004586204886436462,0.009237788617610931,0.0032192103099077944,-0.19279815256595614,-0.1467055827379227,9.766923904418945,-0.17429614067077637,0.03459787368774414,-1.3210749626159668,1,0,0,0
RET,ATT,206,1721055452739,-0.005432590842247009,0.009561515413224699,0.0037400051951408386,-0.17739352583885193,-0.13439066708087924,9.778118133544922,-0.17481732368469238,0.03557896614074707,-1.3205981254577637,1,0,0,0
RET,ATT,207,1721055453738,-0.00489726709201932,0.009482165798544884,0.004003382287919521,-0.18528990447521212,-0.13254356384277344,9.78096103668213,-0.17378783226013184,0.034592628479003906,-1.3215575218200684,1,0,0,0
RET,ATT,208,1721055454740,-0.004389137029647827,0.009013899601995947,0.002783350646495819,-0.18395483493804932,-0.13074371218681335,9.77935314178467,-0.17578840255737305,0.035096168518066406,-1.32061767578125,1,0,0,0
