ID,Type,Number,Datetime [UTC],GyroX [rad/s],GyroY [rad/s],GyroZ [rad/s],AccX [m/s^2],AccY [m/s^2],AccZ [m/s^2],MagX,MagY,MagZ,q0,q1,q2,q3
RET,ATT,11,1721051911142,-0.006062165368348361,0.01025330275297165,0.003358908230438829,-4.540665626525879,-0.9393151998519897,8.6046838760376,0.4350299835205078,0.16911864280700684,-1.362673282623291,1,0,0,0
RET,ATT,12,1721051912143,-0.005440041422843933,0.00955741945654154,0.003604404861107469,-4.538504123687745,-0.9344347715377808,8.609275817871094,0.4343535900115967,0.16865968704223633,-1.3577439785003662,1,0,0,0
RET,ATT,13,1721051913143,-0.0061050071381032476,0.009662099182605743,0.003278814954683185,-4.536472320556641,-0.9341434836387635,8.61172103881836,0.43123340606689453,0.1682140827178955,-1.3528709411621094,1,0,0,0
RET,ATT,14,1721051914142,-0.006135925650596619,0.010562129318714142,0.003135018283501268,-4.525574207305909,-0.9472709298133851,8.595746994018555,0.4335060119628906,0.1662123203277588,-1.3602211475372314,1,0,0,0
RET,ATT,15,1721051915144,-0.005853921175003052,0.010420571081340315,0.003154390025883913,-4.512855529785156,-0.9320063591003418,8.613042831420898,0.4306182861328125,0.16719579696655273,-1.3617756366729736,1,0,0,0
RET,ATT,16,1721051916142,-0.0065676867961883545,0.011176430620253088,0.0026712191756814723,-4.509974479675293,-0.9266851544380189,8.637096405029297,0.42862439155578613,0.16721153259277344,-1.3608331680297852,1,0,0,0
RET,ATT,17,1721051917142,-0.007202105131000281,0.014744514599442482,0.0034244733396917586,-4.507496356964112,-0.9226455092430116,8.617355346679688,0.43161535263061523,0.16718792915344238,-1.3622469902038574,1,0,0,0
RET,ATT,18,1721051918143,-0.006550923455506564,0.01532640401273966,0.0031603495590388775,-4.50123167037964,-0.9308089613914491,8.61485004425049,0.43396496772766113,0.16809773445129395,-1.3725767135620117,1,0,0,0
RET,ATT,19,1721051919142,-0.006401539314538241,0.015087984502315521,0.0035254287067800765,-4.493108272552491,-0.9330447912216187,8.611776351928711,0.42284703254699707,0.16534686088562012,-1.3500821590423584,1,0,0,0
RET,ATT,20,1721051920142,-0.007000565994530917,0.01301635056734085,0.003131292760372162,-4.490870952606202,-0.9246209859848022,8.619905471801758,0.4211544990539551,0.16489839553833008,-1.3441879749298096,1,0,0,0
RET,ATT,21,1721051921143,-0.005717576015740634,0.009435974061489105,0.0030880796257406477,-4.494454860687257,-0.9309733510017396,8.619355201721193,0.4192061424255371,0.1614990234375,-1.3432257175445557,1,0,0,0
RET,ATT,22,1721051922142,-0.006306916940957309,0.010130369104444982,0.0036245211958885193,-4.4897170066833505,-0.9282059669494629,8.639502525329592,0.41817665100097656,0.16394662857055664,-1.342768669128418,1,0,0,0
RET,ATT,23,1721051923142,-0.006744266021996737,0.010866113007068634,0.0036602842155843977,-4.477752685546875,-0.9277952909469604,8.636606216430664,0.4172182083129883,0.16541004180908203,-1.3437869548797607,1,0,0,0
RET,ATT,24,1721051924143,-0.006429107394069434,0.009937770664691925,0.0029189512133598328,-4.472462177276612,-0.9294587969779969,8.642951011657717,0.4138615131378174,0.16347146034240723,-1.3448419570922852,1,0,0,0
RET,ATT,25,1721051925142,-0.006190314888954163,0.009804033674299719,0.0036386772990226746,-4.470454692840577,-0.9243281483650209,8.647465705871584,0.4159266948699951,0.16247224807739258,-1.3472602367401123,1,0,0,0
RET,ATT,26,1721051926142,-0.006574392784386874,0.010693632997572424,0.0034617260098457336,-4.453655242919922,-0.9180570244789125,8.637655258178711,0.41495633125305176,0.16052842140197754,-1.3467776775360107,1,0,0,0
RET,ATT,27,1721051927142,-0.006015226244926453,0.010449999012053015,0.0029338528402149677,-4.4603543281555185,-0.915136456489563,8.657416343688967,0.42144203186035156,0.1647953987121582,-1.3639500141143799,1,0,0,0
RET,ATT,28,1721051928142,-0.0052765002474188805,0.009275042451918127,0.0030251222196966414,-4.4514312744140625,-0.9189186692237855,8.649656295776367,0.41777467727661133,0.16436028480529785,-1.357607126235962,1,0,0,0
RET,ATT,29,1721051929142,-0.006156788673251868,0.010262243449687958,0.003364496631547809,-4.443676948547363,-0.9243032932281494,8.657365798950195,0.4151437282562256,0.16098999977111816,-1.3517184257507324,1,0,0,0
RET,ATT,30,1721051930142,-0.006869063712656498,0.010387415066361427,0.002702885074540973,-4.429662227630616,-0.9229221343994141,8.65385627746582,0.4131948947906494,0.1619734764099121,-1.3522627353668213,1,0,0,0
RET,ATT,31,1721051931142,-0.00645592948421836,0.009647943079471588,0.003728084964677692,-4.429178714752198,-0.9143057465553285,8.655467033386232,0.40860795974731445,0.16153550148010254,-1.3474233150482178,1,0,0,0
RET,ATT,32,1721051932143,-0.005736947525292636,0.009991414844989777,0.0034889206290245056,-4.427175045013429,-0.9174558520317079,8.6700439453125,0.4065372943878174,0.15863966941833496,-1.343501091003418,1,0,0,0
RET,ATT,33,1721051933142,-0.006883964408189059,0.011002086102962494,0.0035861509386450057,-4.427377700805664,-0.9132004380226136,8.678369522094727,0.40689659118652344,0.15816783905029297,-1.3400306701660156,1,0,0,0
RET,ATT,34,1721051934142,-0.006171687506139278,0.009810363873839378,0.0029949469026178126,-4.416909217834473,-0.9140113592147827,8.675311088562013,0.40395069122314453,0.15915918350219727,-1.3401038646697998,1,0,0,0
RET,ATT,35,1721051935142,-0.005838647950440646,0.009721703827381134,0.0032885002437978987,-4.414674758911133,-0.9140230417251587,8.67496109008789,0.40191173553466797,0.15820741653442383,-1.3376741409301758,1,0,0,0
RET,ATT,36,1721051936142,-0.005957111716270447,0.0095369303599,0.0032657764386385684,-4.397564888000488,-0.9102147221565248,8.684066772460938,0.4069998264312744,0.16058850288391113,-1.343501091003418,1,0,0,0
RET,ATT,37,1721051937141,-0.006783752702176571,0.011227837763726713,0.0033544376492500305,-4.400786876678468,-0.9060856699943544,8.673559188842773,0.4038243293762207,0.15813875198364258,-1.3489971160888672,1,0,0,0
RET,ATT,38,1721051938142,-0.0060383230447769165,0.01029130071401596,0.003592856461182237,-4.392709732055664,-0.907507359981537,8.681350708007812,0.40314173698425293,0.15816760063171387,-1.3440709114074707,1,0,0,0
RET,ATT,39,1721051939141,-0.00613369094207883,0.011014379560947418,0.003489293856546283,-4.386024951934815,-0.9192033410072328,8.686551094055178,0.40074896812438965,0.16012167930603027,-1.3461132049560547,1,0,0,0
RET,ATT,40,1721051940142,-0.006064027547836304,0.01123491767793894,0.0035895036999136214,-4.384430408477784,-0.9101034998893739,8.691639900207521,0.40021562576293945,0.15769529342651367,-1.3441352844238281,1,0,0,0
RET,ATT,41,1721051941142,-0.0062722726725041875,0.011303836479783058,0.0033708296250551943,-4.375183582305909,-0.8994862437248231,8.696034431457521,0.4024357795715332,0.15813589096069336,-1.351006031036377,1,0,0,0
RET,ATT,42,1721051942142,-0.006178394425660373,0.009740703739225866,0.003580935299396515,-4.375854969024659,-0.9028906226158143,8.700842857360842,0.40369725227355957,0.1615009307861328,-1.3593976497650146,1,0,0,0
RET,ATT,43,1721051943141,-0.006208197679370643,0.00988449901342392,0.003427453571930528,-4.3689637184143075,-0.9036868810653687,8.701265335083008,0.40273308753967285,0.15906929969787598,-1.3589122295379639,1,0,0,0
RET,ATT,44,1721051944141,-0.006230175495147705,0.009451993741095068,0.002835132414475084,-4.354396343231202,-0.8990787267684937,8.71420192718506,0.39522409439086914,0.15822267532348633,-1.3417818546295166,1,0,0,0
RET,ATT,45,1721051945141,-0.00591278076171875,0.0093167657032609,0.003277696669101715,-4.364217281341554,-0.8999013304710389,8.708302497863771,0.39218735694885254,0.1602003574371338,-1.3398854732513428,1,0,0,0
RET,ATT,46,1721051946142,-0.006575510371476413,0.01026857737451792,0.0031946226954460144,-4.345211982727051,-0.8971734046936035,8.702482223510742,0.39039158821105957,0.15733122825622559,-1.3305203914642334,1,0,0,0
RET,ATT,47,1721051947142,-0.006049498450011016,0.009916534647345543,0.0023452562745660548,-4.3274245262146005,-0.9109692573547363,8.702330589294435,0.392136812210083,0.15533757209777832,-1.3368945121765137,1,0,0,0
RET,ATT,48,1721051948142,-0.005939976777881385,0.009783916175365448,0.0029051676392555237,-4.329135417938233,-0.896798074245453,8.712566375732422,0.38977646827697754,0.1577739715576172,-1.3399276733398438,1,0,0,0
RET,ATT,49,1721051949141,-0.006263331044465304,0.01021120697259903,0.003694184357300401,-4.33299446105957,-0.8945809602737427,8.720168113708498,0.38831639289855957,0.15729403495788574,-1.3399584293365479,1,0,0,0
RET,ATT,50,1721051950143,-0.005123392213135959,0.010239520110189916,0.0034177680499851704,-4.317456245422363,-0.8938448429107666,8.727056503295898,0.3898608684539795,0.15581464767456055,-1.341397762298584,1,0,0,0
RET,ATT,51,1721051951141,-0.006206706166267395,0.01000743452459574,0.003738515079021454,-4.318129062652589,-0.8932806253433228,8.71070194244385,0.3895912170410156,0.15822243690490723,-1.3478419780731201,1,0,0,0
RET,ATT,52,1721051952142,-0.006550550926476718,0.010632164776325226,0.003105960786342621,-4.30131721496582,-0.8958607912063599,8.727065086364748,0.3896174430847168,0.15627074241638184,-1.3478307723999023,1,0,0,0
RET,ATT,53,1721051953142,-0.005794689059257507,0.009741448797285559,0.003281049430370331,-4.295799255371094,-0.8900175094604492,8.723230361938477,0.3891737461090088,0.1572413444519043,-1.3493287563323975,1,0,0,0
RET,ATT,54,1721051954142,-0.006160140503197909,0.010037236846983435,0.002950988244265318,-4.2946791648864755,-0.8884018063545228,8.740297317504883,0.3854482173919678,0.15827512741088867,-1.3420066833496094,1,0,0,0
RET,ATT,55,1721051955141,-0.005812942981719971,0.009618514217436315,0.0034408648498356342,-4.293126106262207,-0.8857036232948304,8.733177185058594,0.38433146476745605,0.15677428245544434,-1.350426197052002,1,0,0,0
RET,ATT,56,1721051956141,-0.005904212594032288,0.010627322830259802,0.0036919496487826113,-4.288615703582765,-0.8894503116607666,8.738557815551758,0.38735461235046387,0.15723323822021484,-1.352830410003662,1,0,0,0
RET,ATT,57,1721051957142,-0.006306171417236328,0.009213202632963659,0.003664754331111908,-4.277477264404297,-0.8790572285652162,8.753213882446289,0.3864095211029053,0.15772104263305664,-1.3538432121276855,1,0,0,0
RET,ATT,58,1721051958142,-0.005592778325080872,0.010473467409610748,0.0034028666559606795,-4.269795894622804,-0.8878216147422792,8.751170158386232,0.38693714141845703,0.15625214576721191,-1.3543174266815186,1,0,0,0
RET,ATT,59,1721051959141,-0.005867705214768649,0.009128265082836151,0.0033797698561102156,-4.275251388549805,-0.8836982846260072,8.758543014526367,0.3845837116241455,0.1567399501800537,-1.3568453788757324,1,0,0,0
RET,ATT,60,1721051960141,-0.005836784839630127,0.010033139027655126,0.003284774953499437,-4.272266387939453,-0.8807435631752015,8.759614944458008,0.3798484802246094,0.15583515167236328,-1.348052740097046,1,0,0,0
RET,ATT,61,1721051961142,-0.006588548887521029,0.011113099753856659,0.0029413031879812483,-4.255876541137695,-0.8801745176315308,8.754026412963867,0.3795735836029053,0.15434765815734863,-1.3529932498931885,1,0,0,0
RET,ATT,62,1721051962141,-0.006405637133866549,0.009420326910912992,0.003787316381931305,-4.262728214263917,-0.8771484494209291,8.763499259948732,0.37967705726623535,0.15530753135681152,-1.355961561203003,1,0,0,0
RET,ATT,63,1721051963143,-0.005934014916419983,0.010149740613996984,0.002964399755001068,-4.239555358886719,-0.8786204457283021,8.752435684204102,0.3811626434326172,0.15529704093933105,-1.356421709060669,1,0,0,0
RET,ATT,64,1721051964142,-0.006066262722015381,0.010409765876829626,0.0031733887735754256,-4.232322216033936,-0.8881431221961976,8.765196800231935,0.3801846504211426,0.15676331520080566,-1.3569464683532715,1,0,0,0
RET,ATT,65,1721051965141,-0.006217136979103088,0.01042019482702017,0.0038372352719306946,-4.226207733154297,-0.8742352128028871,8.773953437805178,0.37764406204223633,0.15532875061035156,-1.3540315628051758,1,0,0,0
RET,ATT,66,1721051966142,-0.00584609853103757,0.01035649422556162,0.00341217964887619,-4.220161437988281,-0.8797762989997865,8.781224250793459,0.37664103507995605,0.15290236473083496,-1.3525586128234863,1,0,0,0
RET,ATT,67,1721051967142,-0.00590384053066373,0.009361840784549713,0.003278442425653339,-4.228381156921387,-0.871787428855896,8.77466678619385,0.3777923583984375,0.1572563648223877,-1.3584866523742676,1,0,0,0
RET,ATT,68,1721051968140,-0.0060886149294674405,0.010396726429462433,0.0037869438529014587,-4.210761070251465,-0.8725993633270264,8.772126197814943,0.37586379051208496,0.1538543701171875,-1.358018159866333,1,0,0,0
RET,ATT,69,1721051969142,-0.005749985575675964,0.008952804841101171,0.0038137659430503845,-4.221739768981934,-0.8685333728790283,8.782232284545898,0.37498903274536133,0.1562802791595459,-1.36151123046875,1,0,0,0
RET,ATT,70,1721051970141,-0.006490946281701327,0.01019220892339945,0.0036267563700675964,-4.203102111816406,-0.8661813735961914,8.785377502441406,0.3732123374938965,0.15633058547973633,-1.353644609451294,1,0,0,0
RET,ATT,71,1721051971143,-0.006103143561631442,0.010036490857601166,0.0035664069000631575,-4.184616565704347,-0.8699650168418885,8.782271385192873,0.3728208541870117,0.15485882759094238,-1.3556222915649414,1,0,0,0
RET,ATT,72,1721051972142,-0.005799159407615662,0.010242872871458532,0.0032844024244695906,-4.182361602783203,-0.861236572265625,8.795248031616211,0.37143850326538086,0.15582942962646484,-1.358130693435669,1,0,0,0
RET,ATT,73,1721051973141,-0.006368757225573063,0.0101236654445529,0.003218465019017458,-4.177637577056886,-0.867936372756958,8.809070587158203,0.37071967124938965,0.15531253814697266,-1.3645691871643066,1,0,0,0
RET,ATT,74,1721051974142,-0.005166233051568271,0.009180420078337194,0.00310409814119339,-4.179011821746827,-0.8735980987548828,8.790207862854006,0.36927342414855957,0.15239572525024414,-1.3640923500061035,1,0,0,0
RET,ATT,75,1721051975142,-0.0064622615464031705,0.01024547964334488,0.002960302168503404,-4.163768768310547,-0.864241659641266,8.796770095825195,0.36693620681762695,0.15343189239501953,-1.3547613620758057,1,0,0,0
RET,ATT,76,1721051976142,-0.006296858191490173,0.01068133767694235,0.0032937156502157454,-4.1528730392456055,-0.8693221807479858,8.804007530212404,0.3664991855621338,0.1539144515991211,-1.3562567234039307,1,0,0,0
RET,ATT,77,1721051977141,-0.006070361938327552,0.00973474234342575,0.003521703882142902,-4.153250694274902,-0.8714921474456787,8.80338764190674,0.3646352291107178,0.15147757530212402,-1.3577690124511719,1,0,0,0
RET,ATT,78,1721051978142,-0.006151944864541293,0.00951159652322531,0.0030627474188804626,-4.151541709899902,-0.8618871569633485,8.817808151245117,0.36611461639404297,0.15049386024475098,-1.357729434967041,1,0,0,0
RET,ATT,79,1721051979142,-0.005773455370217563,0.011599622666835785,0.0031230973545461897,-4.139352798461914,-0.8669061660766602,8.816534042358398,0.36324572563171387,0.15439701080322266,-1.3607819080352783,1,0,0,0
RET,ATT,80,1721051980142,-0.006378070916980506,0.010778943076729774,0.003031827975064516,-4.125951290130616,-0.8540055751800537,8.815868377685547,0.3636181354522705,0.15294909477233887,-1.3573060035705566,1,0,0,0
RET,ATT,81,1721051981142,-0.006053596269339324,0.010035373270511627,0.003596954280510545,-4.129873752593995,-0.8593606948852539,8.834550857543945,0.36115550994873047,0.1515038013458252,-1.3563663959503174,1,0,0,0
RET,ATT,82,1721051982142,-0.005606562364846469,0.009532460011541845,0.003084726631641388,-4.122552871704102,-0.8613685965538026,8.825248718261719,0.35865306854248047,0.15152502059936523,-1.3549413681030273,1,0,0,0
RET,ATT,83,1721051983141,-0.005722047295421363,0.00903736799955368,0.003532134229317308,-4.117417335510254,-0.8455779552459717,8.838441848754883,0.3561575412750244,0.15105819702148438,-1.353513479232788,1,0,0,0
RET,ATT,84,1721051984143,-0.006033852230757476,0.009810736402869225,0.0035980711691081524,-4.114702224731445,-0.8646158576011659,8.822694778442383,0.35795092582702637,0.15155673027038574,-1.3495209217071533,1,0,0,0
RET,ATT,85,1721051985142,-0.0060565778985619545,0.010514448396861555,0.0033913184888660908,-4.096297264099121,-0.8641803860664369,8.82977294921875,0.3551344871520996,0.15155649185180664,-1.352550983428955,1,0,0,0
RET,ATT,86,1721051986142,-0.006371363997459412,0.01097898930311203,0.003001280361786485,-4.0968427658081055,-0.8593488335609437,8.834309577941896,0.3551797866821289,0.15252447128295898,-1.3540380001068115,1,0,0,0
RET,ATT,87,1721051987143,-0.006151572335511447,0.01013781875371933,0.0033760445658117537,-4.093033790588379,-0.8543908596038818,8.836421966552734,0.3547492027282715,0.15251922607421875,-1.3555305004119873,1,0,0,0
RET,ATT,88,1721051988142,-0.00639967666938901,0.0105271115899086,0.003383867908269167,-4.081821441650391,-0.8501036763191224,8.839463233947756,0.3551054000854492,0.15052247047424316,-1.3639132976531982,1,0,0,0
RET,ATT,89,1721051989142,-0.004656614270061255,0.006303378380835056,0.00391770200803876,-4.0779786109924325,-0.8418647646903993,8.866199493408203,0.3567204475402832,0.1495201587677002,-1.367330551147461,1,0,0,0
RET,ATT,90,1721051990143,-0.005996600259095431,0.006897934246808291,0.002967752516269684,-4.089807033538819,-0.8571073412895204,8.858294486999513,0.35156774520874023,0.1490955352783203,-1.3605270385742188,1,0,0,0
RET,ATT,91,1721051991142,-0.0060819084756076345,0.011220758780837059,0.004643387626856566,-3.9853684902191167,-0.7899752855300903,8.90852165222168,0.3513667583465576,0.15107083320617676,-1.3560945987701416,1,0,0,0
RET,ATT,92,1721051992142,-0.005396456457674503,0.007211604621261359,0.0030213969293981795,-4.060795783996582,-0.8470697402954102,8.868749618530273,0.351123571395874,0.15152692794799805,-1.36252760887146,1,0,0,0
RET,ATT,93,1721051993143,-0.006317720282822848,0.010455958545207977,0.00455249147489667,-4.063944339752198,-0.8517969250679017,8.85293960571289,0.347747802734375,0.14959096908569336,-1.363088607788086,1,0,0,0
RET,ATT,94,1721051994143,-0.005882233381271362,0.009871460497379303,0.0031860552262514834,-4.03373908996582,-0.8438635468482972,8.853912353515625,0.34688663482666016,0.15104174613952637,-1.3665761947631836,1,0,0,0
RET,ATT,95,1721051995142,-0.005961582530289889,0.011019222438335419,0.0034147875849157576,-4.040764808654785,-0.8479747772216797,8.868847846984865,0.34729766845703125,0.15104961395263672,-1.3645896911621094,1,0,0,0
RET,ATT,96,1721051996142,-0.006084517110139132,0.013125130906701088,0.0032892455346882343,-4.016479969024659,-0.8335124850273133,8.850550651550295,0.35031723976135254,0.1514449119567871,-1.379349708557129,1,0,0,0
RET,ATT,97,1721051997143,-0.00611506449058652,0.011052004992961884,0.0028634446207433943,-4.023685455322266,-0.8445656895637513,8.863512992858888,0.3576772212982178,0.15328598022460938,-1.3930292129516602,1,0,0,0
RET,ATT,98,1721051998142,-0.007298216223716736,0.010962598025798798,0.003611855441704393,-4.024693965911866,-0.8416978716850282,8.889309883117678,0.34592175483703613,0.15153217315673828,-1.3670954704284668,1,0,0,0
RET,ATT,99,1721051999143,-0.005751848220825195,0.010356121696531774,0.003927014768123627,-4.0140137672424325,-0.8328573107719422,8.880729675292969,0.34731268882751465,0.15390539169311523,-1.378443717956543,1,0,0,0
RET,ATT,100,1721052000143,-0.005912407767027617,0.00886041671037674,0.0034091994166374207,-4.009174346923828,-0.8468277454376221,8.8780517578125,0.35180234909057617,0.1543564796447754,-1.3808140754699707,1,0,0,0
RET,ATT,101,1721052001142,-0.006082653999328613,0.011090748943388464,0.003873370587825775,-4.005936622619629,-0.8405359387397767,8.874034881591797,0.34899234771728516,0.1538684368133545,-1.3838415145874023,1,0,0,0
RET,ATT,102,1721052002142,-0.005454570520669223,0.009459071792662145,0.003339536488056183,-3.99155330657959,-0.8283250927925111,8.877236366271974,0.34948158264160156,0.1524050235748291,-1.3833279609680176,1,0,0,0
RET,ATT,103,1721052003143,-0.006653741002082825,0.00988599006086588,0.003488921094685793,-3.978884220123291,-0.83797425031662,8.869867324829102,0.34636759757995605,0.15293216705322266,-1.3789541721343994,1,0,0,0
RET,ATT,104,1721052004142,-0.005491077899932861,0.009742566384375097,0.0034337865654379134,-3.9818115234375,-0.8310914039611816,8.893556594848633,0.3424808979034424,0.15155315399169922,-1.3666801452636719,1,0,0,0
RET,ATT,105,1721052005142,-0.005490333307534457,0.010129250586032867,0.003417023224756122,-3.97487211227417,-0.8379883766174316,8.890793800354006,0.34258460998535156,0.15105199813842773,-1.3691463470458984,1,0,0,0
RET,ATT,106,1721052006142,-0.005491077899932861,0.009691156446933746,0.003954582381993533,-3.9656944274902344,-0.8279303312301636,8.898186683654787,0.33966493606567383,0.15009164810180664,-1.3692080974578857,1,0,0,0
RET,ATT,107,1721052007143,-0.006230547092854977,0.009723565541207792,0.003665498923510313,-3.9495542049407963,-0.8297905325889589,8.898877143859865,0.337052583694458,0.14964056015014648,-1.3648173809051514,1,0,0,0
RET,ATT,108,1721052008142,-0.0055428589694201955,0.009650548920035362,0.003518722951412201,-3.951943635940552,-0.8266420364379883,8.908374786376953,0.33501338958740234,0.15014958381652832,-1.3628900051116943,1,0,0,0
RET,ATT,109,1721052009143,-0.005891546607017517,0.009682961739599706,0.0028738752007484436,-3.946028709411621,-0.8234918117523193,8.907143592834474,0.33316802978515625,0.15063214302062988,-1.3659005165100098,1,0,0,0
RET,ATT,110,1721052010142,-0.006568432319909335,0.010071880184113981,0.0036602839827537537,-3.9478638172149663,-0.8125482201576234,8.912094116210938,0.3332197666168213,0.15111231803894043,-1.367384910583496,1,0,0,0
